_id	user_id	scenario_num	incident_id	coworker_empathetic_msg	context_behav	context_pers
66b5815b963d2f84d71e9bf8	662f0c23051a055b3a439f9f	1	35.0	I know it is tough to deal with difficult customer but hang on and keep doing your best. You are doing your best.		
66b5825334960fedde68f5e1	662f0c23051a055b3a439f9f	2	39.0	I know some customers are hard to deal with but keep on being calm and collected. You've got this so stay strong.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b582ac34960fedde68f5e2	6601acd8481d967fb8e752a7	0	18.0	I get that this is really frustrating, but your caring response can turn things around for Mr. Smith. It’s an opportunity to show him we truly care and to make things right, which can be really rewarding.		
66b582c534960fedde68f5e3	668923003fb1e91cadb62530	2	39.0	You are doing great, and I must say you have already done great by dealing with the previous customers. Finish this one up one more time. I know it is not easy.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b582fd880b311d8ad2db1c	6633fe405ac543f0120a31f7	0	31.0	It's ok that the customer is frustrated, but it's not your fault for the website issues. Reassure the customer that you will assist them and report the issue as well as assist them in rebooking their flight.		
66b5834934960fedde68f5e4	6601acd8481d967fb8e752a7	1	21.0	I get that this is really frustrating, but your hard work is making a difference. Each step you take helps get things back on track and shows the guest we’re doing everything we can to make things right.		
66b58399880b311d8ad2db1d	668923003fb1e91cadb62530	3	42.0	You’ have been working really hard, and I understand you  feel exhausted. But remember, your efforts are important, and so stay focused and calm you handle this.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5846a880b311d8ad2db1e	668923003fb1e91cadb62530	4	43.0	I understand the customer keeps making tings difficult and you are frustrated about it but you've got this. Just keep calm and you will sort things out.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5847b963d2f84d71e9bf9	662f0c23051a055b3a439f9f	3	41.0	Before anything else please know that this customers anger is as a result of them feeling helplessness as well. You are making your best to make a difference so keep on with the hard work.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b58490963d2f84d71e9bfa	6633fe405ac543f0120a31f7	1	35.0	It is not your fault the customer is not feeling a great experience. To them, you are just someone behind the wall of a company, so just continue with offering something to assist.		
66b58494963d2f84d71e9bfb	6601acd8481d967fb8e752a7	2	22.0	I get that this shift has been tough, but your effort is really helping, even if it doesn’t always feel that way. Each problem you solve brings us closer to making things right, and I really appreciate how hard you’re working through all of this.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b58548880b311d8ad2db1f	6601acd8481d967fb8e752a7	3	25.0	I get that this is frustrating, but your patience is making a difference. Even if it feels like you’re not getting through, your calm approach is showing the guest that we’re here to help and listen.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b58558880b311d8ad2db20	668923003fb1e91cadb62530	5	44.0	Jut remember the only necessary thing here to keep this customer away is your quick reaction in getting this issued solved. Do that and you will be fine. Already I am impressed on how you are handling the situation.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b58658880b311d8ad2db21	6601acd8481d967fb8e752a7	4	29.0	I understand this is tough, but your effort to sort this out is really important. Even though it’s frustrating, your determination will show Mr. Smith that we’re genuinely working hard to fix the problem and make things right.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b586fc880b311d8ad2db22	6601acd8481d967fb8e752a7	5	20.0	I get that this is frustrating, but your hard work is showing that you genuinely care about solving the problem. Even if it feels like it's not enough, your efforts are making a real difference.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b58712963d2f84d71e9bfc	6633fe405ac543f0120a31f7	2	39.0	I understand the customers can be tough with demands. It is important to refocus and retain our customer base by showing empathy and a reasonable resolution.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5876434960fedde68f5e5	662f0c23051a055b3a439f9f	4	45.0	I know you are trying your best to stay calm and collected. Know that their behavior is a sign of stress and frustration on their part as well so keep doing your best.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b587a4963d2f84d71e9bfd	6633fe405ac543f0120a31f7	3	40.0	I know dealing with upset customers is frustrating, but it is important to remain calm. Sometimes a little flexibility can help.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5887734960fedde68f5e6	65f28bbffa2f3b5e602630d7	0	16.0	Keep calm and be professional. Don't take it personal.		
66b58986880b311d8ad2db23	65f28bbffa2f3b5e602630d7	1	19.0	Try to put yourself in their shoes. Just try to do what's best for the company's reputation and be courteous.		
66b58a9c880b311d8ad2db24	662f0c23051a055b3a439f9f	5	43.0	I can see you are doing your best and that is something to be proud of. Keep making a difference like you always do.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b58b2e880b311d8ad2db26	65f28bbffa2f3b5e602630d7	2	22.0	Don't worry about how the client talks to you unless its very disrespectful. In that case you have every right to ask your manager to help you with the client or you can ask for someone else to help you with the matter if its too much for you.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b58b4b880b311d8ad2db27	664367530d77532f80945c1e	0	31.0	It will be okay, some people are mean and you just need to not take it too seriously		
66b58b8e963d2f84d71e9bfe	664367530d77532f80945c1e	1	35.0	It's going to be alright, simply ignore the rudeness and be happy		
66b58bcd880b311d8ad2db28	664367530d77532f80945c1e	2	39.0	It's going to be okay, some people are rude but you just have to ignore them	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b58c28880b311d8ad2db29	664367530d77532f80945c1e	3	41.0	Just ignore those rude messages they're typing	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b58c47880b311d8ad2db2a	6633fe405ac543f0120a31f7	4	44.0	Remain calm and ensure to assist the customer with their issue. The frustration of the customer is not with you directly but with the situation that happened.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b58c75880b311d8ad2db2b	664367530d77532f80945c1e	4	44.0	Some people are like that, it's going to be alright though		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b58c86880b311d8ad2db2c	65f28bbffa2f3b5e602630d7	3	27.0	Your job is to remain calm and try to understand clients in situations like this. Try to stay humble and do your best to reassure the client that you will do your best for them.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b58cb0963d2f84d71e9bff	664367530d77532f80945c1e	5	42.0	It's going to be alright, ignore these customers being so upset		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b58d31880b311d8ad2db2d	65f28bbffa2f3b5e602630d7	4	28.0	You are the first line of defense in situations like this. Remember that its just a job and with your personality you can win over the clients.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b58d9b880b311d8ad2db2f	65f28bbffa2f3b5e602630d7	5	20.0	You need this job. I know you can handle this type of work, you are really good with people.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b59002963d2f84d71e9c00	6633fe405ac543f0120a31f7	5	37.0	I understand you may be frustrated with the customer's response. It is important to gather the information and get a reasonable resolution.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5915734960fedde68f5eb	5fb8c064339ea562edc00d73	0	1.0	I think you did a great job, you wee efficient and right to the point and it wasn't anything you did wrong with the customer rushing you. Just remember it's not your fault, and not every customer will act like this.		
66b5922834960fedde68f5ec	5ffe235ea848b74a3b3ccd07	0	17.0	The customer is merely annoyed and frustrated with the service they received and it has nothing to do with anything you did personally. You responded appropriately and shouldn't let their overt obnoxiousness hurt your feelings regarding the situation.		
66b59229880b311d8ad2db30	5fb8c064339ea562edc00d73	1	5.0	I know this is a frustrating interaction and the customer isn't being the nicest, but just remember it's not you personally they're upset with, and you will definitely have more nice customers than mean ones. Keep your head up!		
66b592a034960fedde68f5ed	5fb8c064339ea562edc00d73	2	9.0	I know today has been kind of rough as far as customer complaints, but everything will be ok! There are some days that are like this and other days that are super easy with no complaints. Keep your head up!	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b592a4963d2f84d71e9c01	651ed17c366df83eeabae9dd	0	2.0	Try not to take it personally, focus only on finding a solution to their problem		
66b5932534960fedde68f5ee	5fb8c064339ea562edc00d73	3	10.0	I know you've been working longer hours than normal and it can be rough, but just remember you're almost done with your work day! I think you should also re-consider and start taking your breaks. We all need a breather and a break so we  don't get burned out.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5932f880b311d8ad2db31	651ed17c366df83eeabae9dd	1	4.0	You did a great job of focusing on the solution. You did not respond with emotion, which was great		
66b5934b880b311d8ad2db32	5ffe235ea848b74a3b3ccd07	1	21.0	You can just ignore how this particular customer is acting given that they're simply taking out their anger on you. They don't have anyone else to blame at the moment and you're doing your best to try and rectify the situation.		
66b5938d34960fedde68f5ef	5fb8c064339ea562edc00d73	4	13.0	Hey friend I know that chat was rough, but you're an awesome employee and are doing everything you're supposed to. Just remember they're not all hard ones like this and you're doing great!		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b593dd34960fedde68f5f0	5fb8c064339ea562edc00d73	5	2.0	I know that customer was being super rude, but you did a great job, and just remember it's not personally against you. Just remember not all customers are like this!		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59410963d2f84d71e9c02	651ed17c366df83eeabae9dd	2	8.0	Try to ignore the insults and focus only on finding the solution.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b59434963d2f84d71e9c03	5ffe235ea848b74a3b3ccd07	2	24.0	You've been working really hard over the last few days and you just need to let this one slip by. You didn't do anything wrong and you're trying your best to try and deal with this immature customer.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b594c334960fedde68f5f1	651ed17c366df83eeabae9dd	3	10.0	You did a very good job of constantly offering a solution	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5953034960fedde68f5f2	5ffe235ea848b74a3b3ccd07	3	27.0	Don't sweat it given that they're more angry at the policy than they are at you personally. You're not the one that makes up the rules and you're doing a great job dealing with this unruly customer.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b59554880b311d8ad2db33	651ed17c366df83eeabae9dd	4	14.0	You did everything right in not reacting to the anger of the customer		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59613880b311d8ad2db34	651ed17c366df83eeabae9dd	5	15.0	Stay focused and dont get emotional		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59668880b311d8ad2db35	5ffe235ea848b74a3b3ccd07	4	30.0	Do yourself a favor and just try to ignore how obnoxious this customer is acting. A lost reservation is quite significant and that has absolutely nothing to do with you.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59763963d2f84d71e9c07	5ffe235ea848b74a3b3ccd07	5	22.0	You did everything you could to rectify the situation and it's not your fault that they're still angry. Some people just cannot be pleased easily and you handled the situation perfectly.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59819880b311d8ad2db37	66ace12c42d9a67100360274	0	31.0	do not get frustrated based on this customer's attitude. they are understandably emotional as a result of factors outside your control, so it does not reflect on you.		
66b59876880b311d8ad2db38	66ace12c42d9a67100360274	1	35.0	once again, the customer's anger is to something that is not within your control, so do not feel bad. it is not an attack at you, but rather anger towards the situation.		
66b598d734960fedde68f5f5	66ace12c42d9a67100360274	2	39.0	you must understand the emotions of the customer, and that you need to meet them in the middle in terms of being receptive and helpful	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5994134960fedde68f5f6	66ace12c42d9a67100360274	3	42.0	there are issues that the airline might have which are out of the control of you. you need to understand that the customer might not make the distinction, but the distinction is there	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5999c963d2f84d71e9c0a	5bcc26ba4f22df00010f166d	0	32.0	It's understandable to feel helpless, but remember that their frustration isn't directed at you -- it's directed at the situation. Even if they're mad now, they'll feel better if you can get them one step closer to resolving their problem.		
66b599b734960fedde68f5f8	66ace12c42d9a67100360274	4	43.0	the customer's attitude is not helping them. they are frustrated but are only doing themselves a disservice through being disrespectful		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59a1b963d2f84d71e9c0b	66ace12c42d9a67100360274	5	32.0	do not let the inflammatory words of the customer effect you as it is not your fault that the time line for the response has taken so long for resolution		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b59a2c963d2f84d71e9c0c	5bcc26ba4f22df00010f166d	1	36.0	Don't let the customer's bad mood bring you down. It's frustrating to have to be someone's punching bag, but remember that they're frustrated as well and may not know the best way to express it.		
66b59b1934960fedde68f5fa	5bcc26ba4f22df00010f166d	2	38.0	Dealing with frustrated customers is part of the job. It's exhausting at times, but remember that they're frustrated too -- don't let them drag you down to their level; instead, lift them up to yours.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b59bd534960fedde68f5fb	6644b2aa02acf5d3b7fc8188	0	17.0	Cheer up I know you are sad about this situation but do not let that weight you down any further		
66b59c3f34960fedde68f5fc	5bcc26ba4f22df00010f166d	3	42.0	While some customers may seem entitled and treat you like a doormat, it's important to remember that their concerns are valid. The more helpful you are in resolving their problems (even if they seem frivolous), the better it will be for your future.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b59ce834960fedde68f5fd	5bcc26ba4f22df00010f166d	4	43.0	Even when the customer pushes back, be persistent and do your best to continue taking steps towards a resolution. Sooner or later, they'll realize you're only trying to be helpful.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b59d1f880b311d8ad2db39	6644b2aa02acf5d3b7fc8188	1	20.0	I know how embarrassing the situation might have been but that take it to heart we are only humans and we can make mistakes		
66b59d6f880b311d8ad2db3a	5bcc26ba4f22df00010f166d	5	34.0	The best advice I've ever received is imagining yourself in the customer's shoes. They're frustrated and worried about their plans -- they may be taking it out on you, but their frustration is actually meant for the situation. Don't let them get the best of you.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b59e7a880b311d8ad2db3b	6644b2aa02acf5d3b7fc8188	2	22.0	Some clients might be hard to please I know u did your best but you can not please everyone	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b59f8634960fedde68f5fe	5cc99b0973d6e70001c2fc87	0	16.0	It's ok to be overwhelmed. The customer is looking to be heard. Try to reassure the customer that the message will be brought to the right place and you could even try to get a supervisor to offer a callback.		
66b59f8734960fedde68f5ff	6644b2aa02acf5d3b7fc8188	3	26.0	In life we can not please everyone and every customer we grow by learning from each customer’s complaints	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b59fed880b311d8ad2db3c	5cc99b0973d6e70001c2fc87	1	19.0	Don't let the customer get to you. They are just trying to use their words to get all that they can get. They aren't mad at you, just trying to stretch our policy as far as it goes.		
66b5a043880b311d8ad2db3d	669bfe6814caa691679c0e7b	0	33.0	Take a breath and try to put yourself in their place. You don't know what they were dealing with during the delay or what plans the delay may have affected or changed. They are just frustrated and are venting.		
66b5a059880b311d8ad2db3e	6644b2aa02acf5d3b7fc8188	4	29.0	Not every establishment is perfect		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5a090963d2f84d71e9c0f	5cc99b0973d6e70001c2fc87	2	22.0	i don't think the rep would have a negative emotion in this instance. they would just have to reiterate the policy to the customer and remind them that processing is due to the bank and not something they can personally control.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5a0f234960fedde68f600	6644b2aa02acf5d3b7fc8188	5	19.0	I know how unacceptable it is to have bugs in such establishments but don’t let that make you feel sad		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5a126963d2f84d71e9c10	5cc99b0973d6e70001c2fc87	3	27.0	man these customers aren't happy with anything are they? just try to tune them out and get the job done. do what you can do within policy, don't let the customer bully you!	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5a1ac880b311d8ad2db3f	669bfe6814caa691679c0e7b	1	36.0	The caller is frustrated because they feel that they did not get an upgrade after they paid for it. This could be their first time getting an upgrade and they were expecting pampering. It could also be that they needed a reclining seat for back issues or they were not able to sleep comfortably. They are frustrated at the situation and not with you, Just breath.		
66b5a20f963d2f84d71e9c11	5cc99b0973d6e70001c2fc87	4	29.0	girl don't worry about them. they are probably in a rush and should have called when they had more time. you are doing everything you can. how are we supposed to know who it is without any information? we have millions of customers!		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5a252880b311d8ad2db40	5cc99b0973d6e70001c2fc87	5	17.0	i don't know why these customers are so against giving us their information! how else can we look them up?		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5a2dc34960fedde68f601	62e3f0611e915fdb3ff8b15f	0	17.0	In customer care, we must always remind ourselves never to allow someone's anger to dictate our emotions as this can be detrimental to our mental health which must be preserved.		
66b5a31d963d2f84d71e9c12	5e9272473f920e5b0caf8279	0	2.0	Keep in mind it is not what you did. The person is upset about the situation. They want the issue handled and feel like it is not being addressed.		
66b5a379963d2f84d71e9c13	669bfe6814caa691679c0e7b	2	39.0	I'm sorry. I know you are tired and you need a break but haven't had a chance to take one yet. This caller feels frustrated because they think that we are trying to take advantage of them. The overcharging may have caused them to overdraw their account and have to pay fees.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5a39a963d2f84d71e9c14	62e3f0611e915fdb3ff8b15f	1	21.0	Practicing breathing techniques in stressful situations is so rewarding you won't believe how much tension this can help release from your body so you can feel at ease no matter the situation you are facing.		
66b5a3eb963d2f84d71e9c15	58b20110c2cfc500016b11c7	1	6.0	This is just a part of the job. Keep pushing through.		
66b5a41e963d2f84d71e9c16	58b20110c2cfc500016b11c7	2	7.0	Just try to finish with them as soon as possible and we can move on.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5a474880b311d8ad2db42	5e9272473f920e5b0caf8279	1	5.0	It is not your fault, the customer has an issue and wants that issue fixed. He is getting more upset because he is getting asked the same questions over and over again.		
66b5a4a134960fedde68f602	58b20110c2cfc500016b11c7	3	10.0	Just remember this is a part of the job and it will happen, buddy	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5a4a8963d2f84d71e9c17	62e3f0611e915fdb3ff8b15f	2	24.0	It speaks more about their character on how to handle stressful situations and remember that it is never anything personal.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5a4db963d2f84d71e9c18	58b20110c2cfc500016b11c7	4	14.0	The faster you fix this the quicker you can move on and cool off.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5a505963d2f84d71e9c19	58b20110c2cfc500016b11c7	5	11.0	Just let it fly by you and keep trucking. They will be gone in no time.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5a51f880b311d8ad2db43	5e9272473f920e5b0caf8279	2	7.0	Please pay more attention at work and less time on the phone. Not paying attention at work makes us tend to forget what we should and should do.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5a569880b311d8ad2db44	62e3f0611e915fdb3ff8b15f	3	26.0	You are doing an amazing job keeping your composure it is amazing to see how well you are handling this situation I am very proud of you.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5a61234960fedde68f603	669bfe6814caa691679c0e7b	3	40.0	I know you are frustrated because you can help the user with either option. Just reiterate what you have told the user and advise that you can bring this issue to your supervisor to see if we can find out why those two options are not available.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5a723880b311d8ad2db45	5e9272473f920e5b0caf8279	3	12.0	A great way to time is you are there to help and other things you can not control. Assist the customer and disregard the customer's behavior. In the end, the customer will be glad you assist and move past being upset.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5a7aa963d2f84d71e9c1a	669bfe6814caa691679c0e7b	4	44.0	I know you are frustrated and completely want to help this user. You are doing a great job - just take a breath. Family emergencies bring out the worst in all of us and you are helping this user in the best way that you can.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5a7ff963d2f84d71e9c1b	5e9272473f920e5b0caf8279	4	13.0	Remain calm and keep in mind that you are there to help. The customer has an issue and they need your assistance. Based on past interaction the customer is taking anger out on you. Keep in mind customer service is rough sometimes and we are here to help.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5a8e7880b311d8ad2db46	66a0302eb014e06ead5559c3	0	32.0	I totally get it , dealing with delayed baggage can be really frustrating and stressful. It's understandable to feel annoyed when things don't go as planned. Take a deep breath and know that you're doing your best to resolve the issue. Remember that it's not a reflection of your abilities, and it's okay to ask for help or support when needed. Let's work together to find a solution and get your baggage sorted out.		
66b5a8ec880b311d8ad2db47	669bfe6814caa691679c0e7b	5	35.0	You've got this. This user is frustrated and was looking forward to a relaxing flight with in flight entertainment., Instead, they got a long delay and no in-flight entertainment. Just imagine if this was you.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5a960963d2f84d71e9c1c	5e9272473f920e5b0caf8279	5	4.0	Patience is a key and keeping in mind that customer service means doing it with a smile. You are great at what you do keep in mind that the customer is not mad at you but mad at the situation that he wants to be fixed.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5a993880b311d8ad2db48	62e3f0611e915fdb3ff8b15f	4	30.0	The most rewarding thing that you can do to yourself in a situation such as this one is to not give any energy to the customer because that is exactly what they are looking for.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5aa3b34960fedde68f604	62e3f0611e915fdb3ff8b15f	5	18.0	Your level of patience is inspiring to others as this is something not many can do while still working on their impulses you should be proud of yoruself.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b5ab25963d2f84d71e9c1d	66a0302eb014e06ead5559c3	1	36.0	Hey, I do comprehend situations like this, when a person feels irritated because he paid for the services. Take a chill and let me help you resolve this issue.		
66b5ab55963d2f84d71e9c1e	651f877f99a86ed3d73471c5	0	16.0	You can always pass along their concerns to management so that no other customer has that experience again. Speaking up for this customer will help improve the customer experience overall.		
66b5ac2f34960fedde68f605	651f877f99a86ed3d73471c5	1	19.0	Hopefully this customer spoke up quickly and the problem can be addressed in a timely and thorough manner to prevent other customers from having the same experience. Bed bugs are unfortunately a reality of this field, but the customer is being fully compensated to make up for their bad luck.		
66b5ac2f34960fedde68f606	669f7bc0c833af429e770d98	0	17.0	hey, you are doing a great job staying calm and professional, even when faced with tough situation. remember that you are making a positive impact, even if it doesn’t feel like it right now.		
66b5accd34960fedde68f607	66a0302eb014e06ead5559c3	2	39.0	Don't worry its all part of the work we do when sometimes you need to be calm and attend to such clients in that mood. Just let me know if you need any help so that we can resolve this issue as soon as possible.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5ace534960fedde68f608	651f877f99a86ed3d73471c5	2	22.0	This is a third-party issue, you accommodated the customer request and fulfilled all job obligations. The customer can reach out to their bank if they have further questions or need more support.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b5ad12880b311d8ad2db49	669f7bc0c833af429e770d98	1	20.0	i know it’s tough to deal with angry customers, but keep in mind that you are not defined by their frustration. you’re doing your best to make things right, and that’s something to be proud of.		
66b5addb963d2f84d71e9c1f	651f877f99a86ed3d73471c5	3	26.0	You have no control over the IT issue, passing it along can help them avoid future complaints about hidden fees--which will provide a better customer experience overall. Refunding their parking fees will help alleviate some of the customers frustration.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5addb963d2f84d71e9c20	669f7bc0c833af429e770d98	2	22.0	you’re not alone in this - we’re all in it together. take a deep breath and know that your hard work and dedication are making a difference, even if it doesn’t feel like it right now.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5ae14880b311d8ad2db4a	66a0302eb014e06ead5559c3	3	41.0	You should know its all part of this work. Also humans a sometimes complicated. I will urge you to keep your cool so we can work this out.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5aed534960fedde68f609	669f7bc0c833af429e770d98	3	26.0	you’re making a difference, even if it doesn’t feel like it right now. every customer issue resolved brings us closer to a better experience for all	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b5aee134960fedde68f60a	651f877f99a86ed3d73471c5	4	29.0	Document as much of the incident as possible, so that you can escalate it and make sure it's not a system problem and that it doesn't happen again. If it does, you'll know that you spoke up and it's the company's responsibility at that point to fix the error.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5af14963d2f84d71e9c21	66a0302eb014e06ead5559c3	4	44.0	Just relax and keep that composure to show how excellent you are with when it comes to customer services.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5af89963d2f84d71e9c22	651f877f99a86ed3d73471c5	5	25.0	The customer is now aware of the policy, and can decide next time if it's worth the extra fee to be in the room. Let them know they can always store their bags if they don't want to check-in early and pay the fee.		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5afc7963d2f84d71e9c23	669f7bc0c833af429e770d98	4	30.0	take a moment collect your thoughts- you’re doing a great job staying calm under pressure. you’re a rockstar at handling tough situations. keep shining and know that your efforts are valued.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5afed963d2f84d71e9c24	66a0302eb014e06ead5559c3	5	43.0	Hey buddy, try as soon as possible to fix this issue for the client .		They are organized and dependable. They tend to remain composed when facing challenges, but are prone to setting unrealistic expectations.
66b5b04a880b311d8ad2db4b	669f7bc0c833af429e770d98	5	29.0	don’t let their words get to you you’re a reliable and competent representative, and this situation will be resolved thanks to your efforts		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5b26a34960fedde68f60b	6686eda3f5bea9f320d9376d	0	32.0	I'm sorry they got mad at you, you know they were just mad because of the situation.		
66b5b2d7880b311d8ad2db4c	666cd244c4e9f0b3a060c2c7	0	16.0	You have to understand the Customer is not upset with you, they are upset about the situation and the issues they are facing with their room and breakfast, do not take it personal, they are just wanting to vent about the situation. I know they should not be yelling at you, as this is not your fault, let them vent, listen and then move on with your day, he is already angry, so there is not much you can do.		
66b5b304880b311d8ad2db4d	6686eda3f5bea9f320d9376d	1	35.0	I'm so sorry for what happened I'm going to do the best help you.		
66b5b37b34960fedde68f60c	666cd244c4e9f0b3a060c2c7	1	21.0	So sorry about the unhappy guest, you did all you can do and you assured him that you will get the shower fixed and call maintenance immediately. He should not continue to bug you. You know he is not mad at you, so do not take it to the heart.		
